省份,城市,流域,河流,站点名称,经度,纬度,监测时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总有机碳,总磷,总氮,叶绿素α,藻密度,水质,站点
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-30 08:00:00,27.8600,7.90900,5.90700,417.13000,37.53800,5.03400,0.02500,,0.07820,0.37900,0.00379,9601470,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-30 12:00:00,28.6600,8.43900,7.30700,410.68000,39.36800,5.11300,0.02500,,0.07870,0.27100,0.00435,9704460,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-30 16:00:00,29.4200,8.85500,8.56000,412.93000,42.84200,5.78100,0.02500,,0.08050,0.29000,0.00444,10177200,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-30 20:00:00,29.2600,8.77100,7.64500,413.57000,36.70600,6.49700,0.02500,,0.08060,0.25600,0.00414,8938320,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-31 00:00:00,28.8900,8.57100,6.52500,415.27000,31.67300,6.09300,0.02500,,0.07730,0.38700,0.00402,8207710,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-31 04:00:00,28.5300,8.45300,5.99500,417.40000,32.15200,6.09300,0.02500,,0.07290,0.46500,0.00386,8207930,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-31 08:00:00,28.5500,8.37100,6.18200,416.64000,27.30400,5.39600,0.02500,,0.06890,0.57000,0.00354,8386950,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-31 12:00:00,30.2100,9.10300,9.47300,416.90000,22.81500,5.10900,0.02500,,0.06810,0.48800,0.00404,8548470,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-31 16:00:00,31.7600,9.15800,10.59100,415.13000,61.45000,6.21800,0.02500,,0.06640,0.62700,0.00403,6960710,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-07-31 20:00:00,30.8000,8.95300,8.56400,417.14000,29.54700,5.70100,0.02500,,0.05840,0.58700,0.00386,7515250,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-01 00:00:00,30.2100,8.80800,7.45800,421.94000,24.26700,5.30300,0.02500,,0.06090,0.56900,0.00427,8180310,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-01 04:00:00,29.5200,8.30400,6.12100,421.97000,23.04400,5.30300,0.02500,,0.05960,0.62100,0.00392,8512560,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-01 08:00:00,29.3500,8.08100,6.07500,423.40000,25.10700,4.83000,0.02500,,0.06400,0.76600,0.00351,8526830,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-01 12:00:00,29.6500,8.47800,7.01300,419.28000,29.66600,4.56000,0.02500,,0.06180,0.54000,0.00392,7988530,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-01 16:00:00,30.6000,8.94900,9.07900,419.20000,23.52900,5.16200,0.02500,,0.06780,0.48700,0.00441,8972670,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-01 20:00:00,30.1700,8.81200,7.46600,420.29000,24.85500,5.77900,0.02500,,0.06280,0.53500,0.00395,8091150,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-02 00:00:00,29.7800,8.62800,6.59900,422.91000,22.53500,5.39300,0.02500,,0.06120,0.57000,0.00390,7929660,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-02 04:00:00,29.4700,8.27000,5.97500,420.47000,21.78100,5.39300,0.02500,,0.06300,0.76000,0.00378,7434850,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-02 08:00:00,29.4800,8.16900,6.31600,421.22000,24.23600,4.50700,0.02500,,0.06000,0.58200,0.00347,7814810,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-02 12:00:00,30.8300,8.75600,8.51400,419.46000,22.84300,4.48900,0.02500,,0.06160,0.50500,0.00369,8468120,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-02 16:00:00,31.5600,9.07400,9.42500,419.58000,27.24900,5.14900,0.02500,,0.06240,0.57200,0.00404,8158840,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-02 20:00:00,31.0100,8.91200,7.49700,419.55000,24.24600,5.83800,0.02500,,0.06060,0.56200,0.00375,6594190,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-03 00:00:00,30.5700,8.70000,7.00200,422.32000,22.98600,5.49100,0.02500,,0.06020,0.52900,0.00363,6558030,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-03 04:00:00,30.2300,8.48600,6.29500,422.36000,25.56500,5.49100,0.02500,,0.05910,0.63100,0.00348,7016870,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-03 08:00:00,29.9700,8.38100,6.03800,421.51000,24.95300,4.89500,0.02500,,0.06290,0.65900,0.00323,7099900,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-03 12:00:00,30.6400,8.78300,7.38200,420.14000,24.25800,4.78600,0.02500,,0.06320,0.51800,0.00345,7167940,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-03 16:00:00,31.1800,9.00400,8.28200,418.41000,27.02000,5.37400,0.02500,,0.06310,0.53000,0.00354,7094270,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-03 20:00:00,30.9600,8.96200,7.48000,418.35000,23.41700,5.74500,0.02500,,0.06570,0.56400,0.00340,6634790,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-04 00:00:00,30.5800,8.70800,6.87200,418.74000,19.23700,5.54200,0.02500,,0.06150,0.55800,0.00321,5288390,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-04 04:00:00,30.2300,8.61000,5.78100,418.48000,19.65800,5.54200,0.02500,,0.05980,0.71700,0.00337,7145130,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-04 08:00:00,30.1200,8.45800,6.17700,419.11000,22.85500,4.91700,0.02500,,0.06150,0.64200,0.00310,7303790,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-04 12:00:00,31.3100,8.78500,8.19300,420.91000,19.41000,4.75900,0.02500,,0.06410,0.59500,0.00320,8424260,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-04 16:00:00,31.9000,9.06500,9.56800,418.34000,20.72800,4.96600,0.02500,,0.06460,0.61300,0.00338,7437030,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-04 20:00:00,31.5000,8.95900,8.36100,415.89000,21.00400,5.51500,0.02500,,0.06260,0.61600,0.00311,6864710,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-05 00:00:00,30.9500,8.71800,6.34100,418.77000,16.81300,5.03200,0.02500,,0.06220,0.56200,0.00308,6094620,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-05 04:00:00,30.6500,8.48600,5.62600,422.46000,17.79400,5.03200,0.02500,,0.05960,0.66500,0.00290,5935420,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-05 08:00:00,30.6800,8.27500,5.80200,426.15000,18.54800,4.51200,0.02500,,0.05580,0.54000,0.00281,6514340,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-05 12:00:00,32.1400,8.89900,8.37500,429.77000,17.25900,4.35800,0.02500,,0.06260,0.55600,0.00424,7502680,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-05 16:00:00,34.4200,9.18900,9.50800,429.23000,16.87100,4.86700,0.02500,,0.06430,0.54000,0.00356,6773040,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-05 20:00:00,32.9000,9.08500,8.53200,423.07000,12.73900,5.05200,0.02500,,0.05780,0.57200,0.00424,4823080,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-06 00:00:00,32.0100,8.80900,7.62000,425.79000,10.54900,4.89800,0.02500,,0.05350,0.52400,0.00410,4743330,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-06 04:00:00,31.5400,8.39200,5.94500,426.53000,10.52900,4.89800,0.02500,,0.05180,0.59500,0.00383,4426120,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-06 08:00:00,31.6100,8.40200,6.24600,430.51000,11.76900,4.24300,0.02500,,0.05110,0.53700,0.00399,5579390,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-06 12:00:00,33.0300,9.12300,9.91500,428.22000,12.67200,4.28200,0.02500,,0.05640,0.53800,0.00439,4609100,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-06 16:00:00,35.0400,9.26900,10.61100,431.48000,11.15800,5.62200,0.02500,,0.05960,0.60100,0.00425,4834890,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-06 20:00:00,33.3700,9.06500,8.88400,427.55000,10.85100,4.87900,0.02500,,0.04980,0.61100,0.00439,5012830,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-07 00:00:00,32.2800,8.72800,6.85700,428.72000,11.35000,4.87900,0.02500,,0.04980,0.61100,0.00356,4960150,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-07 04:00:00,31.7700,8.31200,5.74600,429.87000,11.04300,4.87900,0.02500,,0.04910,0.57700,0.00361,4969130,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-07 08:00:00,31.5100,8.24400,5.52600,430.52000,12.42800,4.13100,0.02500,,0.05090,0.52700,0.00404,5502740,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-07 12:00:00,32.9400,8.87100,9.86100,433.34000,15.48700,4.18200,,,0.05090,0.52700,0.00383,5072880,UNKNOWN,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-07 16:00:00,33.0500,8.96000,9.86400,433.15000,17.27200,5.34600,0.02500,,0.04910,0.60000,0.00438,6064960,UNKNOWN,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-07 20:00:00,32.0400,8.75300,7.49400,435.49000,20.39900,5.36000,0.02500,,0.05250,0.56400,0.00460,6197030,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-08 00:00:00,31.6100,8.48700,7.04900,437.50000,17.98400,5.38400,0.02500,,0.05830,0.59400,0.00417,5969160,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-08 04:00:00,31.0700,7.97900,5.93900,442.17000,16.61200,5.38400,0.06670,,0.05800,0.60600,0.00367,4442320,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-08 08:00:00,30.9200,7.95400,5.96800,446.28000,16.83900,4.42500,0.07730,,0.06110,0.57900,0.00315,3753810,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-08 12:00:00,32.4900,8.57300,8.43500,449.00000,19.94800,4.17700,0.02520,,0.06520,0.46300,0.00332,5461470,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-08 16:00:00,33.0300,9.02000,11.24100,444.35000,19.11200,4.66700,0.02500,,0.06190,0.50400,0.00394,7246840,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-08 20:00:00,31.8500,8.72200,8.66700,441.76000,19.19000,5.40300,0.03430,,0.06210,0.55500,0.00389,7779520,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-09 00:00:00,31.1500,8.53500,7.61600,445.50000,18.98700,5.34400,0.03500,,0.06010,0.55900,0.00396,7853430,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-09 04:00:00,30.5900,8.12000,6.43000,455.92000,20.98500,5.34400,0.06300,,0.06190,0.52800,0.00347,6553470,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-09 08:00:00,30.4300,8.04900,6.22600,460.56000,19.88100,4.64400,0.02500,,0.06240,0.64600,0.00291,6304290,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-09 12:00:00,31.9200,8.76000,9.53000,468.78000,21.43500,4.45900,0.02500,,0.06220,0.55000,0.00335,7724380,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-09 16:00:00,32.2100,8.98200,11.28000,464.36000,21.35600,5.45500,0.02500,,0.06250,0.56400,0.00380,10655200,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-09 20:00:00,31.5100,8.74000,8.05700,460.15000,18.82800,5.36000,0.04080,,0.05710,0.53200,0.00397,8802070,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-10 00:00:00,31.5100,8.74000,8.05700,460.15000,18.82800,5.36000,0.04080,,0.05680,0.59900,0.00397,8802070,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-10 04:00:00,30.5900,8.16600,6.83300,464.52000,18.44300,5.36000,0.05290,,0.05680,0.59900,0.00367,6909770,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-10 08:00:00,30.3800,8.04600,6.76800,468.52000,18.26600,4.79600,0.03760,,0.05820,0.68500,0.00354,6099540,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-10 12:00:00,31.7800,8.91300,10.55000,464.69000,19.34600,4.70300,0.03760,,0.05940,0.54400,0.00398,10588000,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-10 16:00:00,32.9100,9.19000,12.88500,471.28000,69.44300,5.83700,0.02500,,0.05700,0.59200,0.00427,9671450,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-10 20:00:00,32.2500,9.13800,12.33800,464.17000,22.72700,6.54700,0.02500,,0.05780,0.63400,0.00380,8474230,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-11 00:00:00,31.6500,8.96300,10.19900,464.93000,22.24900,5.96700,0.02950,,0.05480,0.56800,0.00452,7857340,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-11 04:00:00,31.1200,8.42500,7.53200,465.23000,21.55800,5.96700,0.02700,,0.05640,0.56800,0.00451,7581580,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-11 08:00:00,31.1900,8.68800,8.68200,466.16000,22.18600,5.34700,0.04840,,0.06020,0.62800,0.00466,9118320,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-11 12:00:00,32.3500,9.23100,12.62800,461.25000,22.46400,5.52200,0.02500,,0.05930,0.57900,0.00538,9087350,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-11 16:00:00,33.4900,9.52400,16.11200,460.33000,19.16400,6.97300,0.02500,,0.05510,0.62200,0.00448,5580280,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-11 20:00:00,33.9500,9.24300,13.11300,458.36000,19.09500,6.94500,0.03480,,0.05300,0.62000,0.00391,4869400,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-12 00:00:00,32.1200,8.96000,10.23300,461.50000,16.70800,6.17600,0.07370,,0.04680,0.55700,0.00365,5975760,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-12 04:00:00,31.5200,8.71000,8.37700,467.43000,15.77000,6.17600,0.02730,,0.04680,0.55700,0.00391,6418050,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-12 08:00:00,31.4400,8.60400,8.12200,469.76000,19.12200,5.30100,0.03510,,0.04670,0.60800,0.00360,8420320,Ⅲ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-12 12:00:00,33.5300,8.99700,11.06400,479.58000,21.61200,5.09600,0.02500,,0.05110,0.51700,0.00374,9563240,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-12 16:00:00,34.9800,9.22300,13.15400,481.91000,16.98700,6.36300,0.02500,,0.05190,0.61800,0.00406,6330200,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-12 20:00:00,33.4800,9.21200,12.18500,476.20000,113.91300,6.12900,0.02500,,0.04510,0.59300,0.00410,11144400,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-13 00:00:00,31.9500,8.90400,9.27200,466.16000,21.48100,6.25000,0.02500,,0.04490,0.57800,0.00403,7932710,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-13 04:00:00,31.4700,8.62000,7.82200,476.07000,20.45600,5.87700,0.02500,,0.05270,0.60700,0.00372,8152860,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-13 08:00:00,31.4500,8.53100,7.35900,479.20000,21.52600,5.31600,0.03110,,0.05480,0.57100,0.00334,9108470,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-13 12:00:00,32.3400,9.07200,12.04700,474.26000,28.13700,5.31600,0.02500,,0.05480,0.57100,0.00405,11216800,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-13 16:00:00,34.8600,9.34500,15.92000,471.96000,23.13800,6.29400,0.02500,,0.04930,0.57600,0.00399,7034400,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-13 20:00:00,32.8700,9.06800,10.64100,473.99000,22.21900,7.25700,0.04200,,0.05040,0.61600,0.00420,8095730,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-14 00:00:00,32.1500,8.85100,8.23000,471.81000,22.38900,6.51000,0.03760,,0.05160,0.57700,0.00396,8134860,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-14 04:00:00,31.8800,8.72200,7.76900,472.40000,23.09400,6.05600,0.03800,,0.05610,0.67100,0.00402,9429370,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-14 08:00:00,31.7900,8.77000,8.13600,472.55000,24.96800,6.05600,0.02520,,0.05610,0.67100,0.00375,9661240,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-14 12:00:00,33.0800,9.10000,10.93900,468.30000,26.14400,5.87300,0.02500,,0.05930,0.54600,0.00353,10066500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-14 16:00:00,33.8700,9.26500,12.45500,404.98000,23.23700,6.73100,0.02500,,0.05100,0.58100,0.00353,8340400,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-14 20:00:00,32.8300,8.97900,9.45900,404.16000,24.55100,6.97500,0.02500,,0.05320,0.55900,0.00363,7935650,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-15 00:00:00,32.2700,8.91600,8.56400,407.50000,102.96700,6.48000,0.02500,,0.05990,0.60000,0.00394,9888390,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-15 04:00:00,31.7200,8.63000,7.06000,409.26000,25.89800,6.48000,0.02500,,0.05990,0.60000,0.00419,10768400,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-15 08:00:00,31.4300,8.44800,6.58300,410.48000,25.41400,5.98100,0.02500,,0.06270,0.60800,0.00331,10363500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-15 12:00:00,31.8200,8.89900,9.25400,408.49000,25.52000,5.39600,0.02500,,0.06020,0.46500,0.00352,12734000,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-15 16:00:00,32.7300,9.21600,12.53800,408.35000,27.62900,6.14000,0.02500,,0.06640,0.53000,0.00379,13772400,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-15 20:00:00,32.7300,8.87000,12.53800,408.35000,27.62900,6.85400,0.02500,,0.06380,0.54700,0.00379,13772400,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-16 00:00:00,31.4800,8.64300,7.58300,408.32000,26.49500,6.24500,0.02990,,0.05860,0.50700,0.00337,8268940,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-16 04:00:00,31.1100,8.60900,7.72400,410.93000,26.73100,6.24500,0.02990,,0.05860,0.50700,0.00354,10736800,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-16 08:00:00,31.1700,8.56300,7.69600,410.26000,27.79800,5.89700,0.02500,,0.06410,0.61400,0.00350,10493300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-16 12:00:00,31.1700,9.23100,7.69600,410.26000,27.79800,5.62100,0.02500,,0.06650,0.47800,0.00350,10493300,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-16 16:00:00,34.0200,9.51300,14.27600,405.81000,24.53800,7.03800,0.02500,,0.06690,0.53100,0.00280,5713760,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-16 20:00:00,32.9100,9.34100,12.84900,399.23000,28.45600,7.29800,0.02500,,0.05910,0.55700,0.00298,9525700,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-17 00:00:00,31.7700,8.91700,9.17400,407.45000,83.06600,7.04500,0.02500,,0.05710,0.57300,0.00318,9108160,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-17 04:00:00,31.3900,8.37600,7.08300,414.14000,30.47300,7.04500,0.02500,,0.05710,0.57300,0.00316,11035300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-17 08:00:00,31.3900,8.37500,7.08300,414.14000,30.47300,5.84400,0.02500,,0.06620,0.57400,0.00316,11035300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-17 12:00:00,32.2600,9.09900,11.20500,413.12000,33.49100,5.39900,0.02500,,0.06980,0.48600,0.00349,14705300,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-17 16:00:00,32.2600,8.79900,11.20500,413.12000,33.49100,7.41800,0.02500,,0.06980,0.55000,0.00349,14705300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-17 20:00:00,31.0500,8.76400,8.61800,414.47000,42.62200,6.66200,0.02500,,0.07360,0.42000,0.00352,11948000,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-18 00:00:00,30.6600,8.54100,7.71600,418.31000,32.06000,6.59600,0.02500,,0.07140,0.49600,0.00340,11415300,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-18 04:00:00,30.3500,8.22400,6.66900,419.16000,28.63000,6.59600,0.02500,,0.07140,0.49600,0.00311,11211500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-18 08:00:00,30.3500,8.33300,6.66900,419.16000,30.58900,5.87000,0.02500,,0.07020,0.63100,0.00311,11211500,Ⅳ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-18 12:00:00,31.9100,9.02100,11.03600,418.74000,28.38800,6.11900,0.02500,,0.07520,0.50100,0.00304,13735100,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-18 16:00:00,31.9100,9.07700,11.03600,418.74000,28.38800,7.55800,0.02500,,0.07360,0.52600,0.00304,13735100,劣Ⅴ,
江苏省,苏州市,太湖流域,阳澄湖,阳澄湖心,120.869564,31.460995,2023-08-18 20:00:00,31.3100,8.87200,11.15300,416.02000,34.45000,7.23500,0.02500,,0.07020,0.54600,0.00324,13290400,Ⅳ,
